影像号,reader,input_status,pipeline_status,structural_state,habitat_present,extractable,status,failure_class,failure_reason,R_low__original_firstorder_10Percentile,R_low__original_firstorder_90Percentile,R_low__original_firstorder_Energy,R_low__original_firstorder_Entropy,R_low__original_firstorder_InterquartileRange,R_low__original_firstorder_Kurtosis,R_low__original_firstorder_Maximum,R_low__original_firstorder_Mean,R_low__original_firstorder_MeanAbsoluteDeviation,R_low__original_firstorder_Median,R_low__original_firstorder_Minimum,R_low__original_firstorder_Range,R_low__original_firstorder_RobustMeanAbsoluteDeviation,R_low__original_firstorder_RootMeanSquared,R_low__original_firstorder_Skewness,R_low__original_firstorder_TotalEnergy,R_low__original_firstorder_Uniformity,R_low__original_firstorder_Variance,R_low__original_glcm_Autocorrelation,R_low__original_glcm_ClusterProminence,R_low__original_glcm_ClusterShade,R_low__original_glcm_ClusterTendency,R_low__original_glcm_Contrast,R_low__original_glcm_Correlation,R_low__original_glcm_DifferenceAverage,R_low__original_glcm_DifferenceEntropy,R_low__original_glcm_DifferenceVariance,R_low__original_glcm_Id,R_low__original_glcm_Idm,R_low__original_glcm_Idmn,R_low__original_glcm_Idn,R_low__original_glcm_Imc1,R_low__original_glcm_Imc2,R_low__original_glcm_InverseVariance,R_low__original_glcm_JointAverage,R_low__original_glcm_JointEnergy,R_low__original_glcm_JointEntropy,R_low__original_glcm_MCC,R_low__original_glcm_MaximumProbability,R_low__original_glcm_SumAverage,R_low__original_glcm_SumEntropy,R_low__original_glcm_SumSquares,R_low__original_gldm_DependenceEntropy,R_low__original_gldm_DependenceNonUniformity,R_low__original_gldm_DependenceNonUniformityNormalized,R_low__original_gldm_DependenceVariance,R_low__original_gldm_GrayLevelNonUniformity,R_low__original_gldm_GrayLevelVariance,R_low__original_gldm_HighGrayLevelEmphasis,R_low__original_gldm_LargeDependenceEmphasis,R_low__original_gldm_LargeDependenceHighGrayLevelEmphasis,R_low__original_gldm_LargeDependenceLowGrayLevelEmphasis,R_low__original_gldm_LowGrayLevelEmphasis,R_low__original_gldm_SmallDependenceEmphasis,R_low__original_gldm_SmallDependenceHighGrayLevelEmphasis,R_low__original_gldm_SmallDependenceLowGrayLevelEmphasis,R_low__original_glrlm_GrayLevelNonUniformity,R_low__original_glrlm_GrayLevelNonUniformityNormalized,R_low__original_glrlm_GrayLevelVariance,R_low__original_glrlm_HighGrayLevelRunEmphasis,R_low__original_glrlm_LongRunEmphasis,R_low__original_glrlm_LongRunHighGrayLevelEmphasis,R_low__original_glrlm_LongRunLowGrayLevelEmphasis,R_low__original_glrlm_LowGrayLevelRunEmphasis,R_low__original_glrlm_RunEntropy,R_low__original_glrlm_RunLengthNonUniformity,R_low__original_glrlm_RunLengthNonUniformityNormalized,R_low__original_glrlm_RunPercentage,R_low__original_glrlm_RunVariance,R_low__original_glrlm_ShortRunEmphasis,R_low__original_glrlm_ShortRunHighGrayLevelEmphasis,R_low__original_glrlm_ShortRunLowGrayLevelEmphasis,R_low__original_glszm_GrayLevelNonUniformity,R_low__original_glszm_GrayLevelNonUniformityNormalized,R_low__original_glszm_GrayLevelVariance,R_low__original_glszm_HighGrayLevelZoneEmphasis,R_low__original_glszm_LargeAreaEmphasis,R_low__original_glszm_LargeAreaHighGrayLevelEmphasis,R_low__original_glszm_LargeAreaLowGrayLevelEmphasis,R_low__original_glszm_LowGrayLevelZoneEmphasis,R_low__original_glszm_SizeZoneNonUniformity,R_low__original_glszm_SizeZoneNonUniformityNormalized,R_low__original_glszm_SmallAreaEmphasis,R_low__original_glszm_SmallAreaHighGrayLevelEmphasis,R_low__original_glszm_SmallAreaLowGrayLevelEmphasis,R_low__original_glszm_ZoneEntropy,R_low__original_glszm_ZonePercentage,R_low__original_glszm_ZoneVariance,R_low__original_ngtdm_Busyness,R_low__original_ngtdm_Coarseness,R_low__original_ngtdm_Complexity,R_low__original_ngtdm_Contrast,R_low__original_ngtdm_Strength,R_low__original_shape_Elongation,R_low__original_shape_Flatness,R_low__original_shape_LeastAxisLength,R_low__original_shape_MajorAxisLength,R_low__original_shape_Maximum2DDiameterColumn,R_low__original_shape_Maximum2DDiameterRow,R_low__original_shape_Maximum2DDiameterSlice,R_low__original_shape_Maximum3DDiameter,R_low__original_shape_MeshVolume,R_low__original_shape_MinorAxisLength,R_low__original_shape_Sphericity,R_low__original_shape_SurfaceArea,R_low__original_shape_SurfaceVolumeRatio,R_low__original_shape_VoxelVolume
IMG-BB361E6F33,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-29CE8C38A1,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-36EEC399FC,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E740D52D51,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D032350B9E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1D343A7BA2,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A83F2A8C19,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-AD61D63F8E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-1DA75142BB,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-AC72589A50,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-B1528A6D99,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-ECE007F92E,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E4848F18F3,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-3308024D3D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A8EB341591,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5510E43A20,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-467A11749B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-528C6CF610,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-316818AB3A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-455B78B730,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E968058CF3,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-0A611FB1F6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-6EF7AC9635,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D40E6756F5,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D1AAD39E93,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-C43C8E321C,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-0030A52322,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D7D236D533,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-7CA9BEBE72,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-ABBB6E83CB,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-DCBE1524E9,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-6427C96710,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-D5E58F8859,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-B4DE82A20A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-83E16F4943,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-7328CD0240,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-CEA9165C97,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-289CB955B6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-B586C22379,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-564DB6E048,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-FC390CC9D2,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-8E0304AACB,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-ADAF997FAE,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9118ABC68F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9ECB620A02,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-8DA78E815D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-39AC997E19,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9C5230ED53,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-9FBE24A0F3,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-AC10C242FF,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-4AAC0B5985,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-396B60587F,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E29DB0EB56,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A941D4B36D,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-3CB7278E69,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-33B5BB86C8,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-3913DEC6AF,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-A135E42BD6,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-5CB53C5107,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-130301C807,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-343B9B81CF,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-096EE47041,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-CCB5481F08,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-F4172CA658,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-CB92CEEA29,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-CF16F87B5B,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-2AEC2AD4B0,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-FC5D879142,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-DB2D19C43A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-0C0EF7B130,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-2E35DB7124,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-037489B4CD,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-E350B9069A,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG-DDFA8F1560,R2,not_available,not_available,not_available,,0,not_available,reader_input_unavailable,reader_input_missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
